Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,Instr_Exp_Bool.ran,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,Symbol,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,RT_Iter_Hand.ran,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Feedback_Bool_Hand.ran,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Iter_Hand.ran,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Block_Hand.ran,Instr_CR_Old_Press.keys,Instr_CR_Old_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Shape,CR_Old_Iter.thisRepN,CR_Old_Iter.thisTrialN,CR_Old_Iter.thisN,CR_Old_Iter.thisIndex,CR_Old_Iter.ran,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran,Instr_TR_Old_Press.keys,Instr_TR_Old_Press.rt,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Feedback_Old_Bool.thisRepN,TR_Feedback_Old_Bool.thisTrialN,TR_Feedback_Old_Bool.thisN,TR_Feedback_Old_Bool.thisIndex,TR_Feedback_Old_Bool.ran,TR_Old_Iter.thisRepN,TR_Old_Iter.thisTrialN,TR_Old_Iter.thisN,TR_Old_Iter.thisIndex,TR_Old_Iter.ran,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Old_Block.ran,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Old_Bool.thisRepN,TR_Penalty_Old_Bool.thisTrialN,TR_Penalty_Old_Bool.thisN,TR_Penalty_Old_Bool.thisIndex,TR_Penalty_Old_Bool.ran,Instr_End_Exp_Key.keys,Instr_End_Exp_Key.rt
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,i,1,0.460895,2,0,"[99,99,99]",2,0,Hand,i,RT,0,0,44,2,1,99,99,i,0.460895,1,1,44,0,44,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,i,1,0.384225,2,0,"[99,99,99]",2,0,Hand,i,RT,0,0,45,2,1,99,99,i,0.384225,1,1,45,0,45,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,h,1,0.350785,0,0,"[99,99,99]",0,0,Hand,h,RT,0,0,46,2,1,99,99,h,0.350785,1,1,46,0,46,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,h,1,0.37137,0,0,"[99,99,99]",0,0,Hand,h,RT,0,0,47,2,1,99,99,h,0.37137,1,1,47,0,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,u,1,0.321325,1,0,"[99,99,99]",1,1,Hand,u,RT,0,0,48,2,1,99,99,u,0.321325,1,1,48,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,u,1,0.32222,1,0,"[99,99,99]",1,1,Hand,u,RT,0,0,49,2,1,99,99,u,0.32222,1,1,49,0,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,i,1,0.385465,2,0,"[99,99,99]",2,0,Hand,i,RT,0,0,50,2,1,99,99,i,0.385465,1,1,50,0,50,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,i,1,0.388555,2,0,"[99,99,99]",2,0,Hand,i,RT,0,0,51,2,1,99,99,i,0.388555,1,1,51,0,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,h,1,0.33803,0,0,"[99,99,99]",0,0,Hand,h,RT,0,0,52,2,1,99,99,h,0.33803,1,1,52,0,52,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,h,1,0.40028,0,0,"[99,99,99]",0,0,Hand,h,RT,0,0,53,2,1,99,99,h,0.40028,1,1,53,0,53,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,i,1,0.367655,2,0,"[99,99,99]",2,0,Hand,i,RT,0,0,54,2,1,99,99,i,0.367655,1,1,54,0,54,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,u,1,0.27021,1,0,"[99,99,99]",1,1,Hand,u,RT,0,0,55,2,1,99,99,u,0.27021,1,1,55,0,55,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,u,1,0.33689,1,0,"[99,99,99]",1,1,Hand,u,RT,0,0,56,2,1,99,99,u,0.33689,1,1,56,0,56,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,h,1,0.367595,0,0,"[99,99,99]",0,0,Hand,h,RT,0,0,57,2,1,99,99,h,0.367595,1,1,57,0,57,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,i,1,0.32245,2,0,"[99,99,99]",2,0,Hand,i,RT,0,0,58,2,1,99,99,i,0.32245,1,1,58,0,58,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,u,1,0.355155,1,0,"[99,99,99]",1,1,Hand,u,RT,0,0,59,2,1,99,99,u,0.355155,1,1,59,0,59,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,27.58168,h,1.551115,h,1,1.191335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,0,2,1,0.211861663,99,h,1.191335,1,1,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.128305,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,1,2,1,0.918821282,99,h,1.128305,1,1,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.117945,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,2,2,1,0.586541451,99,i,1.117945,1,1,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.22722,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,3,2,1,0.194409781,99,i,1.22722,0,1,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.27106,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,4,2,1,0.154912966,99,i,1.27106,1,1,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.1766,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,5,2,1,0.787823107,99,u,1.1766,1,1,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.228285,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,6,2,1,1.003130795,99,h,1.228285,1,1,,,,,,,,,,,,,,,,,,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.30393,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,7,2,1,0.484213879,99,h,1.30393,1,1,,,,,,,,,,,,,,,,,,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.17138,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,8,2,1,1.030470628,99,i,1.17138,1,1,,,,,,,,,,,,,,,,,,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.154355,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,9,2,1,0.7001989,99,u,1.154355,1,1,,,,,,,,,,,,,,,,,,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.237855,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,10,2,1,0.195696052,99,i,1.237855,1,1,,,,,,,,,,,,,,,,,,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.25464,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,11,2,1,0.00637936,99,u,1.25464,1,1,,,,,,,,,,,,,,,,,,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.154015,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,12,2,1,1.106671617,99,i,1.154015,1,1,,,,,,,,,,,,,,,,,,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.143615,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,13,2,1,1.131270432,99,u,1.143615,1,1,,,,,,,,,,,,,,,,,,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.253425,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,14,2,1,0.001051186,99,i,1.253425,0,1,,,,,,,,,,,,,,,,,,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.18741,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,15,2,1,0.977722,99,i,1.18741,1,1,,,,,,,,,,,,,,,,,,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,1.271325,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,16,2,1,0.015611076,99,i,1.271325,0,1,,,,,,,,,,,,,,,,,,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.25471,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,17,2,1,0.063115841,99,u,1.25471,1,1,,,,,,,,,,,,,,,,,,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,1.16956,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,0,0,"[99,99,99]",0,0,Hand,h,TR,0,0,18,2,1,0.871609516,99,h,1.16956,1,1,,,,,,,,,,,,,,,,,,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,0,1.14448,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,2,0,"[99,99,99]",2,0,Hand,i,TR,0,0,19,2,1,0.385664152,99,u,1.14448,0,1,,,,,,,,,,,,,,,,,,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.17385,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,20,2,1,0.590039937,99,u,1.17385,1,1,,,,,,,,,,,,,,,,,,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,1,1.27641,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,1,0,"[99,99,99]",1,1,Hand,u,TR,0,0,21,2,1,1.195450937,99,u,1.27641,1,1,,,,,,,,,,,,,,,,,,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3,1,2021-01-08_16h55.54.723,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,1.219705,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
