Ctx_Color_List,stim_key_map_ctx1,stim_key_map_ctx2,stim_key_remap_ctx1,stim_key_remap_ctx2,Import_File.thisRepN,Import_File.thisTrialN,Import_File.thisN,Import_File.thisIndex,Import_File.ran,Stim,Ctx_Color,Key,KeyNum,imStim,X_Pos,Y_Pos,Hand,Check,Cross,participant,session,date,expName,psychopyVersion,OS,frameRate,Instr_RT_Old_Press.keys,Instr_RT_Old_Press.rt,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,RT_Press.keys,RT_Press.corr,RT_Press.rt,Symbol,Shape,Ctx,Color,Stim_Num,Key_Num,Stim_Type,True_Key,Block_Type,Remap,Repeat_Count,Trial_Count,Grp,Block_Num,Prep_Time,Ctx_Prep_Time,Actual_Press,RT,Correct,Session,RT_Old_Iter.thisRepN,RT_Old_Iter.thisTrialN,RT_Old_Iter.thisN,RT_Old_Iter.thisIndex,RT_Old_Iter.ran,RT_Old_Block.thisRepN,RT_Old_Block.thisTrialN,RT_Old_Block.thisN,RT_Old_Block.thisIndex,RT_Old_Block.ran
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.68362,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,69,1,1,99,99,u,0.68362,1,2,69,0,69,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.58819,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,70,1,1,99,99,u,0.58819,1,2,70,0,70,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.765745,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,71,1,1,99,99,i,0.765745,1,2,71,0,71,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.88002,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,72,1,1,99,99,h,0.88002,1,2,72,0,72,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.5995,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,73,1,1,99,99,u,0.5995,1,2,73,0,73,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.377945,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,74,1,1,99,99,u,0.377945,1,2,74,0,74,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.63281,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,75,1,1,99,99,u,0.63281,1,2,75,0,75,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.93622,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,76,1,1,99,99,i,0.93622,1,2,76,0,76,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.36028,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,77,1,1,99,99,i,0.36028,1,2,77,0,77,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.804725,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,78,1,1,99,99,i,0.804725,1,2,78,0,78,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.360725,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,79,1,1,99,99,i,0.360725,1,2,79,0,79,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,1.03009,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,80,1,1,99,99,u,1.03009,0,2,80,0,80,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.630835,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,81,1,1,99,99,h,0.630835,1,2,81,0,81,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.651645,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,82,1,1,99,99,u,0.651645,1,2,82,0,82,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.59762,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,83,1,1,99,99,h,0.59762,1,2,83,0,83,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.283985,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,84,1,1,99,99,h,1.283985,1,2,84,0,84,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.528285,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,85,1,1,99,99,u,1.528285,1,2,85,0,85,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.8876,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,86,1,1,99,99,h,0.8876,0,2,86,0,86,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.661655,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,87,1,1,99,99,u,0.661655,1,2,87,0,87,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.63193,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,88,1,1,99,99,h,0.63193,1,2,88,0,88,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.898265,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,89,1,1,99,99,i,0.898265,1,2,89,0,89,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.94377,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,90,1,1,99,99,u,0.94377,1,2,90,0,90,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.918895,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,91,1,1,99,99,u,0.918895,1,2,91,0,91,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.9499,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,92,1,1,99,99,i,0.9499,1,2,92,0,92,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.173385,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,93,1,1,99,99,h,1.173385,1,2,93,0,93,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.36467,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,94,1,1,99,99,h,0.36467,1,2,94,0,94,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.722535,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,95,1,1,99,99,h,0.722535,1,2,95,0,95,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.71257,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,96,1,1,99,99,i,0.71257,1,2,96,0,96,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.37363,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,97,1,1,99,99,i,0.37363,1,2,97,0,97,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.80697,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,98,1,1,99,99,u,0.80697,1,2,98,0,98,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.05523,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,99,1,1,99,99,i,1.05523,1,2,99,0,99,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.067955,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,100,1,1,99,99,u,1.067955,1,2,100,0,100,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.187425,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,101,1,1,99,99,h,1.187425,1,2,101,0,101,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.4333,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,102,1,1,99,99,u,1.4333,1,2,102,0,102,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.67225,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,103,1,1,99,99,i,0.67225,1,2,103,0,103,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.738925,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,104,1,1,99,99,u,0.738925,1,2,104,0,104,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.53936,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,105,1,1,99,99,i,0.53936,1,2,105,0,105,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.802575,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,106,1,1,99,99,i,0.802575,1,2,106,0,106,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.85928,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,107,1,1,99,99,h,0.85928,1,2,107,0,107,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.410535,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,108,1,1,99,99,h,0.410535,1,2,108,0,108,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.601655,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,109,1,1,99,99,h,0.601655,1,2,109,0,109,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,1.081575,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,110,1,1,99,99,u,1.081575,1,2,110,0,110,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.95423,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,111,1,1,99,99,h,0.95423,0,2,111,0,111,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.560955,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,112,1,1,99,99,h,0.560955,1,2,112,0,112,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.74635,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,113,1,1,99,99,u,0.74635,1,2,113,0,113,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.70445,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,114,1,1,99,99,h,0.70445,0,2,114,0,114,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,0,0.906235,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,115,1,1,99,99,u,0.906235,0,2,115,0,115,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.577305,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,116,1,1,99,99,h,1.577305,1,2,116,0,116,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.678115,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,117,1,1,99,99,u,0.678115,1,2,117,0,117,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.838535,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,118,1,1,99,99,h,0.838535,1,2,118,0,118,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.750005,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,119,1,1,99,99,u,0.750005,1,2,119,0,119,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,h,4.34631,h,1,1.002575,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,0,1,2,99,99,h,1.002575,1,2,0,0,0,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.5976,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,1,1,2,99,99,u,0.5976,1,2,1,0,1,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.792465,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,2,1,2,99,99,h,0.792465,1,2,2,0,2,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.72394,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,3,1,2,99,99,h,0.72394,1,2,3,0,3,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.57074,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,4,1,2,99,99,i,0.57074,1,2,4,0,4,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.65178,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,5,1,2,99,99,u,0.65178,1,2,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.551805,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,6,1,2,99,99,h,0.551805,0,2,6,0,6,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.833805,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,7,1,2,99,99,u,0.833805,1,2,7,0,7,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.362215,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,8,1,2,99,99,i,0.362215,1,2,8,0,8,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.74822,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,9,1,2,99,99,u,0.74822,1,2,9,0,9,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.798715,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,10,1,2,99,99,i,0.798715,1,2,10,0,10,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.466075,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,11,1,2,99,99,h,0.466075,1,2,11,0,11,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.787155,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,12,1,2,99,99,u,0.787155,1,2,12,0,12,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.56202,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,13,1,2,99,99,u,0.56202,1,2,13,0,13,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.56101,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,14,1,2,99,99,i,0.56101,1,2,14,0,14,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.364015,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,15,1,2,99,99,i,0.364015,1,2,15,0,15,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.591625,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,16,1,2,99,99,u,0.591625,1,2,16,0,16,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.61055,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,17,1,2,99,99,h,0.61055,1,2,17,0,17,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.714245,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,18,1,2,99,99,i,0.714245,1,2,18,0,18,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.71422,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,19,1,2,99,99,h,0.71422,1,2,19,0,19,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.57043,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,20,1,2,99,99,u,0.57043,1,2,20,0,20,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.63631,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,21,1,2,99,99,h,0.63631,1,2,21,0,21,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.603595,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,22,1,2,99,99,i,0.603595,1,2,22,0,22,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.89732,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,23,1,2,99,99,h,0.89732,1,2,23,0,23,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,1.754575,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,24,1,2,99,99,h,1.754575,1,2,24,0,24,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,u,1,0.584615,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,25,1,2,99,99,u,0.584615,1,2,25,0,25,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.66229,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,26,1,2,99,99,i,0.66229,1,2,26,0,26,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,0,0.755885,0,media/dcnb.png,1,"[1,-1,-1]",0,0,Symb,u,RT,0,0,27,1,2,99,99,h,0.755885,0,2,27,0,27,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.39584,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,28,1,2,99,99,h,0.39584,1,2,28,0,28,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.733795,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,29,1,2,99,99,i,0.733795,1,2,29,0,29,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,0,0.39497,2,media/dknb.png,2,"[-1,1,-1]",5,0,Symb,u,RT,0,0,30,1,2,99,99,i,0.39497,0,2,30,0,30,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.81877,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,31,1,2,99,99,h,0.81877,1,2,31,0,31,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.03019,1,media/dfnb.png,2,"[-1,1,-1]",4,1,Symb,i,RT,0,0,32,1,2,99,99,i,1.03019,1,2,32,0,32,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.90445,0,media/dcnb.png,2,"[-1,1,-1]",3,0,Symb,h,RT,0,0,33,1,2,99,99,h,0.90445,1,2,33,0,33,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,0.92878,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,34,1,2,99,99,i,0.92878,1,2,34,0,34,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.762955,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,35,1,2,99,99,h,0.762955,1,2,35,0,35,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,i,1,1.04182,2,media/dknb.png,1,"[1,-1,-1]",2,0,Symb,i,RT,0,0,36,1,2,99,99,i,1.04182,1,2,36,0,36,0,1,,,,,
,,,,,,,,,,,,,,,,,,,,1,2,2021-01-05_15h18.54.464,CL_C2S3,2020.1.3,Win32,60,,,,,h,1,0.91368,1,media/dfnb.png,1,"[1,-1,-1]",1,1,Symb,h,RT,0,0,37,1,2,99,99,h,0.91368,1,2,37,0,37,0,1,,,,,
